id_left	string_left
2218066	"""""""""""""""New Yorkers didn't embrace these units like they could have,"""""""" said Matthew Daus, chairman of the commission."""""""
1451709	The NLC advised motorists to stay at home and petrol stations to shut down during the strike.
2030916	The resolution was approved with no debate by delegates at the bar association's annual meeting here.
516070	"""""""Reacting to Thompson's attack, Ed Skyler, a spokesman for Bloomberg, said the controller's statements, """"""""while noteworthy for their sensationalism, bear no relation to the facts."""""""""""""""
670903	New chief executive Mark McInnes has already said that capping costs would be the number one priority for David Jones as part of the review process.
3091436	The currency briefly weakened slightly on Monday to trade at 55.34/39, not far from its record low of 55.75.
3413790	Its former chief Mickey Robinson was fired for cause when he left in September, the company said.
2605131	Vivendi shares closed 3.8 percent up in Paris at 15.78 euros.
2157386	"""""""Announcing the selection, Kmart CEO Julian Day said Grey will help the retailer """"""""find creative ways to communicate the unique strengths of Kmart to the new America consumer."""""""""""""""
3368636	Today's barrage could have been a show of force as the military steps up security against threats of intensified attacks over the Christmas holiday by Baghdad's 14 identified guerrilla cells.
3387788	This year the Audubon Society once again hosts its annual Christmas Bird Count.
1528003	Shiites make up 20 percent of the country's population.
1934638	Dotson told FBI agents that he shot Dennehy after the player tried to shoot him, according to the arrest warrant affidavit.
3363503	Micron has declared its first quarterly profit for three years.
1091684	The final price will be the lower of a 5 per cent discount to the average trading price over the period or $5.50, the institutional placement price.
1670090	The Coast Guard airlifted the survivors to Bartlett Regional Hospital, Wetherell said.
2359373	Only Intel Corp.'s 0.3 percent yield was lower.
617272	"""""""""""""""For one thing, it says, 'Come on, it's working,' """""""" said Don Marti, editor in chief of the Linux Journal."""""""
953683	The Dow Jones industrial average .DJI edged up 13.33 points, or 0.15 percent, to 9,196.55.
2874755	Google's investors include prominent VC firms Kleiner Perkins Caufield & Byers and Sequoia Capital, the paper noted.
499144	Since then, Acacia had only had supervised visits with her grandmother, she said.
831573	The last month has been a whirlwind for an 18-year-old who led his high school team to the Ohio state championship.
477190	"""""""It seemed like an isolated incident,"""""""" said Ariel Dean of Washington D.C., who earned a degree in political science."""""""
3198727	"""""""""""""""For the same reason Dell and Gateway can get TVs, there's no reason Wal-Mart can't get computers,"""""""" said Steve Baker, an analyst with NPD Group."""""""
3376153	Congratulations on being named Time magazine's Person of the Year.
769313	A new study, conducted in Europe, found the medicine worked just as well as an earlier disputed study, sponsored by ImClone Systems, said it did.
659409	"""""""""""""""People are obviously inconvenienced,"""""""" said Dr. Jim Young, Ontario's commissioner of public safety."""""""
2586306	"""""""""""""""I had never wanted the matter to come to court and have been overwhelmed by the whole court process and the media coverage that has surrounded the case."""""""
2627558	The US will take on Canada in the third-place play-off in Carson on Saturday.
2930662	The benchmark 10-year Treasury note yield <US10YT=RR> dipped below 4.20 percent on Tuesday.
14610	The industry groups non-manufacturing index rose to 50.7 during the month, up from Marchs reading of 47.9.
2093893	Named after the msblast.exe file that contains the program, MSBlast continued to spread to new computers on Thursday, but the rate of infection has slowed significantly.
1512543	"""""""The nation, Bush said, """"""""will not stand by and wait for another attack, or trust in the restraint and good intentions of evil men."""""""""""""""
174279	The broad Standard & Poor's 500 Index <.SPX> advanced 11 points, or 1.25 percent, to 931.
2613351	Another recent study shows that about 12 million adults have been diagnosed with diabetes and an additional 5 million adults have it but do not know it.
2226521	A weak cold front could bring thunderstorms into South Texas on Sunday at the same time a tropical wave moves in from the Yucatan.
330590	"""""""""""""""I feel that my supervision was inadequate,"""""""" Minister of Health Twu Shiing-jer told parliament after he tendered his resignation to the island's premier."""""""
1448384	An incremental step reported by researchers at the University of California, San Francisco, is the latest in a decade-long effort.
1954326	The plan, which Pataki has said is unconstitutional as written, would cost the state $5.1 billion over the next 30 years.
364462	U.S. prosecutors have arrested more than 130 individuals and have seized more than $17 million in a continuing crackdown on Internet fraud and abuse.
899532	"""""""""""""""Arifin has disclosed to the ISD that he is involved with a group of like-minded individuals in planning terrorist attacks against certain targets in Thailand,"""""""" the government said."""""""
374816	Davey graduated Saturday from Northwest College, which is affiliated with the Assemblies of God, with a bachelor of arts degree in religion and philosophy.
554638	The pressure may well rise on Thursday, with national coverage of the final round planned by ESPN, the cable sports network.
299108	On Monday, as first reported by CNET News.com, the RIAA withdrew a DMCA notice to Penn State University's astronomy and astrophysics department.
2565152	Nottingham found speech is treated unequally because the list applies to calls from businesses but not charities.
343453	"""""""""""""""IT is the only vehicle on which established economies will be able to compete,"""""""" Barrett said."""""""
2786510	Still, revenues from the extra premiums would not be huge.
3122956	Some opposition leaders said they would reserve comment until mourning was over, but others called for the immediate withdrawal of troops.
1912659	The consumer group generated $4.47 billion of profit and $20 billion of revenue from January to June, 53% of Citigroup's profit and revenue.
987313	Kiernan testified that Seifert had received a gunshot wound to the back.
1575412	There was no immediate comment from Savage, who did not respond to E-mail requests for an interview.
2452553	"""""""Sources say agents confiscated """"""""several"""""""" documents he was carrying."""""""
331466	In the ensuing gun battle two Palestinian militants were killed and 17 people were wounded.
1840733	"""""""""""""""If you have more turnovers, if you're at the bottom of the league in turnover ratio [Washington was 29th], your chances aren't good."""""""
